NDB_No,Shrt_Desc,Water_(g),Energ_Kcal,Protein_(g),Lipid_Tot_(g),Ash_(g),Carbohydrt_(g),Fiber_TD_(g),Sugar_Tot_(g),Calcium_(mg),Iron_(mg),Magnesium_(mg),Phosphorus_(mg),Potassium_(mg),Sodium_(mg),Zinc_(mg),Copper_(mg),Manganese_(mg),Selenium_(ug),Vit_C_(mg),Thiamin_(mg),Riboflavin_(mg),Niacin_(mg),Panto_Acid_(mg),Vit_B6_(mg),Folate_Tot_(ug),Folic_Acid_(ug),Food_Folate_(ug),Folate_DFE_(ug),Choline_Tot_(mg),Vit_B12_(ug),Vit_A_IU,Vit_A_RAE,Retinol_(ug),Alpha_Carot_(ug),Beta_Carot_(ug),Beta_Crypt_(ug),Lycopene_(ug),Lut+Zea_(ug),Vit_E_(mg),Vit_D_(ug),Vit_D_IU,Vit_K_(ug),FA_Sat_(g),FA_Mono_(g),FA_Poly_(g),Cholestrl_(mg),GmWt_1,GmWt_Desc1,GmWt_2,GmWt_Desc2
1226,Cream Pan,8.65324902,114.9287435,5.793072667,12.62365993,5.911709302,22.74238886,19.15019611,39.90732033,57.17049898,10.56169415,130.5406264,80.55834325,271.0984168,45.53669737,18.04598942,4.832709894,9.819089244,30.84293511,160.194905,0.148662344,1.554741916,2.346210804,4.741902456,8.931286442,88.58640527,182.6582104,303.8386107,169.7288567,95.48659262,9.251186226,1099.613822,220.5450951,392.0904589,751.6382355,507.6847124,407.0294239,445.0516733,435.1279611,32.74061682,37.54961251,1348.13535,126.3781001,7.897792297,23.7525962,22.33875008,402.3389744,398.728379,Serving,170.8052339,Piece
1227,Porgy,23.71732936,281.1918797,12.21880362,32.45157968,0.569988463,6.825323319,4.424798927,26.60815241,482.6917364,1.018073703,188.0942136,401.2089731,583.1685561,83.554531,9.644863918,8.116960711,8.013249505,71.02559962,131.0204305,1.159598918,5.50575761,5.899493412,9.819213775,0.072707432,11.78495288,291.2105203,275.634921,173.8739914,330.171912,2.667297519,3374.554636,960.6201351,870.0710333,872.6112999,972.6335996,915.0104584,95.18262989,485.0036614,10.94002899,9.428953082,1275.786468,283.5061366,38.93888186,22.6556537,19.90302966,316.185294,432.6905534,Serving,65.03900168,Piece
1228,Lobster Mac and Cheese,83.95129668,150.1960697,6.214444695,34.37946467,7.211376714,42.98234262,8.741884913,6.36902964,435.0932922,6.042951668,54.31723044,240.0571243,329.6211808,499.8831181,2.777228912,8.445239798,1.235297455,51.74951422,182.3521323,6.120470133,5.061831491,39.72353498,7.870512295,7.740899297,359.6006916,328.2698686,98.26927071,169.5310023,145.8238619,0.685711285,2867.018658,971.9562345,1244.067492,263.3968123,525.8475364,243.4779259,288.8834219,687.7906852,42.60548507,25.22507348,1397.20041,373.4938501,11.44700345,14.33731222,28.88296028,191.5102584,175.6724533,Serving,101.173166,Piece
1229,Mochi,52.23705323,216.270362,11.16458348,2.130796653,7.764210528,80.86081301,8.375747891,29.33615585,442.5659781,13.34896688,19.94655261,34.07398065,380.77479,222.1094892,9.967098781,6.15654572,3.33937146,36.69383228,134.4734811,2.809349921,6.778709607,24.19791285,9.167963396,7.862143192,369.1170459,220.0476055,173.4146327,181.7431012,20.75131035,0.197308146,2509.939902,368.5608422,292.5057639,675.3827376,28.45678616,948.3409709,459.4296122,732.3491115,11.07831937,29.89878079,394.5562843,476.4432229,44.28629368,46.88395881,49.77076034,353.0148369,369.6560724,Serving,316.3799765,Piece
1230,Tai,51.30748632,74.7982748,26.99066889,27.46186296,7.337626622,31.95925914,11.73112811,6.898946937,325.5679268,14.9972568,37.19661505,46.01834252,893.4213907,730.1775801,9.935725872,9.991203373,5.343167497,4.577208685,100.049584,0.223748195,5.614491301,29.49845282,0.057186498,3.930219137,296.476801,375.4755246,167.3953198,333.9378421,6.246118962,7.814715957,2370.633767,655.5257726,817.7365288,176.6454041,703.8731523,633.4706303,499.1188891,844.259217,40.1643401,42.55035918,851.9295585,136.2617012,34.15298043,29.06837296,0.00815493,405.4072745,208.2698974,Serving,93.94114643,Piece
1231,Mushrooms,64.98319735,460.0387227,43.4127492,32.15993881,1.467428385,78.03699992,13.67565855,43.43540826,144.6863785,5.356786734,37.96553872,286.6992107,648.9846404,682.8881016,14.19476584,9.846708274,2.965945811,97.25018685,18.43320443,8.894608918,5.422026191,1.01717014,5.185234279,3.645563935,297.4439413,101.5222041,394.579907,207.5593461,152.0638276,2.195143592,2427.50725,120.3571242,525.6503013,149.5181725,542.5856736,926.8256101,184.2240491,443.2685591,43.71987895,43.9873898,388.940075,377.254721,4.984051419,1.733335642,16.20328334,112.1981002,301.0699279,Serving,461.250775,Piece
1232,Chia Seeds,54.45908774,448.2283518,39.74938931,28.52117053,4.538802236,77.3888456,4.455422093,6.463509747,352.0270784,10.80383358,110.8397514,194.3577173,247.9720478,630.6675449,4.805403095,2.386948755,1.179026852,38.00120285,83.00605176,9.159672278,5.115345013,1.853954725,8.652721048,9.186020165,333.5424289,399.0498363,4.670297125,124.9609754,120.1714298,7.320408248,2747.230027,617.9085767,1242.689052,238.4753768,245.5702373,744.5052415,370.738524,84.8725665,7.335766842,14.8453022,616.7669639,100.0419382,36.33864775,37.07812909,21.2423636,481.288517,91.58576703,Serving,196.9869576,Piece
1233,Corned Beef,3.246529565,453.7746829,1.617811628,13.68387745,3.971596553,93.65171444,11.23715234,33.47040599,386.6205167,10.47213321,102.3841218,35.41136683,873.6891941,840.9933439,5.338228605,7.709209354,5.987203393,78.96355084,37.45347974,5.773687271,7.786778443,21.41425378,7.151200161,5.39281401,124.73544,277.1671827,326.4546562,36.82198909,194.0981966,4.128640977,4157.271984,282.9466867,1147.996958,602.127104,970.610579,557.2080095,166.5249082,839.0238945,8.924091857,45.62162844,464.0277641,494.9690332,22.86696965,9.32621129,21.34367481,19.55436826,368.9058384,Serving,71.07271546,Piece
1234,Wonton,58.01517163,199.4858994,34.92787049,11.04121421,3.857596731,25.68130368,18.40777592,44.84051858,114.6230934,14.62371173,118.8039456,218.1837306,840.6632009,846.5801738,1.562234535,1.838954257,2.236359002,33.66924167,174.5380561,4.618548297,2.686203739,25.24233749,3.028924408,4.553459162,328.0331497,37.24636104,215.8775049,228.1920869,179.9195797,6.198830019,1783.227191,1469.314906,61.27732619,338.3677271,215.8083763,113.948853,418.2922603,998.3551788,25.92190333,38.23446607,60.65062515,211.1009374,39.76613917,37.46167999,36.37805693,395.3035549,15.10735857,Serving,248.8657568,Piece
1235,California Roll,77.10890482,370.8170838,2.339589406,7.679125623,0.682927663,58.50458859,4.686941865,4.906176273,427.6456725,7.791692622,40.21130573,396.074639,639.3711657,270.7358049,2.270829681,4.114165689,6.329127732,89.77850047,85.65681553,1.404681447,1.609421226,7.945603739,6.889294392,3.338990145,270.6660046,44.33506103,370.0506452,26.33075629,63.09624691,2.485734361,4692.772293,828.3203669,318.1878453,159.8049288,775.1053833,265.0942901,307.7825264,478.5508523,46.81207191,16.96619964,963.8397798,369.3242117,28.67806248,27.80679253,2.269717885,164.3360577,312.6323537,Serving,15.90018575,Piece
1236,Crab Rangoon,37.62265743,242.1245347,49.90127431,37.99366205,7.903047134,92.94423735,2.216079422,26.511609,245.30925,6.537879943,47.85667644,107.5058395,243.9653864,220.8640673,8.365311105,0.099635196,6.908643553,7.212685251,96.08411111,9.304365722,0.126088095,18.57902406,5.57262813,6.456368835,315.03634,68.46260153,256.5400488,210.6966563,168.7031864,3.242712246,332.1825211,291.8165325,898.2281797,130.0102837,238.6289074,597.6365731,332.8982816,534.8103175,28.7078274,43.61356715,958.5084263,110.2819483,20.70493906,0.372503972,8.790461986,166.9875223,270.5883447,Serving,301.5615863,Piece
1237,Bento,49.10247409,185.7616097,39.20571751,39.63591821,0.049291267,23.48456328,5.584648291,47.90454368,116.4121462,2.390873108,11.39125434,361.2722692,811.244837,677.472698,10.75036509,2.014378316,8.14110936,28.13810602,152.7535127,6.927980187,1.31876497,0.180606179,7.097405137,7.849826648,341.441706,343.018442,108.4658577,33.11963414,385.0898881,9.858715869,4651.446761,1184.979505,1264.370261,865.6146031,78.24031222,306.6897654,306.8671486,879.5504276,26.83965408,0.001628773,774.9328169,283.7679298,0.598939758,41.61995234,28.16219925,296.4207682,24.19858764,Serving,336.7440619,Piece
1238,Tomato Soup,98.16396804,81.68487401,11.56908898,27.51688659,1.63263657,13.48320032,11.05481472,13.89713894,483.2070996,8.817545365,5.064307583,213.1542727,425.8682746,109.3088845,17.99571274,2.236181016,4.465832704,52.62036745,171.2209218,3.782325539,6.450742403,6.667336506,4.751309793,9.068008246,356.1074277,315.3148634,36.64273421,239.5500019,33.18665702,3.647757625,2163.562205,862.3374814,934.2432988,26.23164958,801.9595174,953.8564581,282.7247733,953.7769169,49.94205817,7.44102447,194.9500425,375.2662038,1.802934557,25.52556332,12.45963232,445.0662595,178.4101321,Serving,51.70407301,Piece
1239,Soba,24.46514143,239.830033,24.50551325,26.61628113,6.968273311,38.04496755,9.049629662,14.053397,461.2961069,6.408844727,71.09019245,164.3487219,279.9654641,202.2463645,14.10117207,9.877628476,6.98305871,61.29788885,77.56967848,2.556889831,7.210527218,1.249711759,9.580477339,0.630334386,8.440810185,229.7831239,254.1557276,164.1330519,110.3598344,7.192059915,3458.584679,1016.278432,1386.763244,411.0797588,715.7668549,382.2816418,352.7417715,253.7591294,39.10112039,22.42418351,937.0219772,375.6995644,39.71536317,39.45966323,49.02323364,464.1035243,85.32480357,Serving,372.0776249,Piece
1240,Onigiri,37.43231966,224.7438216,37.20506155,18.0553239,2.274313818,91.04095517,8.807714498,23.50262001,358.2687098,3.918921911,149.2629095,208.8776388,215.7910684,889.9074426,19.81824004,0.4164528,0.351520663,64.34543006,78.40173756,3.748975705,6.295868598,44.01416081,9.936041369,7.706609527,184.7266424,77.3995475,327.7758469,5.10996379,109.2706107,5.088577007,4197.113516,1337.39166,708.2407876,395.8664546,667.0684349,490.3661565,43.65055445,127.342656,32.90380971,4.638352428,1146.07294,351.4557487,2.469850454,22.27190376,16.82784197,169.054339,310.3685593,Serving,209.0798143,Piece
1241,Blackberry,4.565964199,122.1770913,41.99032621,3.792504599,8.470173441,74.95368211,13.08397129,47.38516469,270.2078716,3.259537825,140.0222849,317.9514604,252.3230514,642.3913348,11.8715579,9.458517,6.309468125,39.1899601,28.09142053,9.263817159,0.686208823,3.068965038,9.818866326,7.629972137,379.5578945,277.6476804,12.85602543,204.8867926,39.1278538,6.548141331,34.58239657,1040.283955,1116.507871,753.8218839,869.414104,438.5831794,75.5007153,193.9355316,23.53517017,5.807549602,561.4374386,158.4852314,16.34000689,42.45719437,48.0745228,323.7778277,206.3485942,Serving,28.07205336,Piece
1242,Peach,31.006764,207.5932674,11.44286951,49.20151507,6.016256633,3.747767217,18.32970797,40.05068461,183.5478492,6.596725221,133.0621538,191.4639668,456.808572,196.495297,18.77832536,8.381919245,4.345520587,62.76775737,91.52794606,2.165279659,7.726021707,28.02835628,5.113385328,5.822478804,230.7614647,336.9455161,105.3198753,170.6094108,423.4593983,2.309673849,2541.247007,299.4966827,506.9074281,566.2936413,1.556465799,173.2183293,307.497665,304.463882,22.1600873,21.89516629,1924.837343,218.1209944,7.497697291,42.61149191,45.4649529,359.4803543,204.6184771,Serving,469.6990468,Piece
1243,Oats,83.15193999,93.02894716,6.697444535,43.49240356,7.532606552,77.32620606,3.717253053,13.55928163,441.1357112,15.83032989,4.294081304,266.7285813,616.7425108,684.7167745,17.09913133,0.224793715,8.090712691,86.62239311,54.10103519,2.248707403,5.162329657,29.25996745,8.278889272,2.342487467,286.3904683,203.0632152,256.3942332,84.43235163,421.4288716,5.490495442,955.7848005,1431.639303,112.0615918,672.4770937,774.2248347,831.3003426,129.9161867,861.9677159,19.48846795,37.07301594,683.6834309,63.33555311,22.20391983,26.65338074,36.06066106,367.1718358,72.75979019,Serving,461.8519568,Piece
1244,Bagel,80.7022836,441.99614,46.55382963,10.27495633,2.258088506,45.18313522,6.971472683,11.57926782,386.7392515,15.69281492,189.7040429,37.41930852,902.5767242,186.6884036,0.553536534,1.367326598,9.878895796,83.80746162,33.18495374,4.187557457,2.4007977,0.220485041,9.418345577,6.860159404,133.9204221,278.0376682,360.6280382,220.0982704,279.3675055,7.553052588,339.0354967,1287.534577,1132.255252,825.0981097,544.4600113,876.1436367,252.161526,738.8243788,8.729051064,7.447332656,234.8728709,274.9480787,38.93305554,34.62376293,32.46846944,75.74482146,0.932556158,Serving,256.3256485,Piece
1245,Tempura,64.00241553,350.4169875,33.5380828,21.24263196,7.513810023,66.63203991,7.703300274,9.930837504,383.6175751,19.57260927,68.07949326,331.9905875,827.8130664,637.7504163,15.9238681,6.290302773,2.924308286,25.22901601,100.0266915,3.772056798,5.865795185,30.61328491,8.780090291,3.72363565,37.10519818,45.17299796,161.31632,48.0906967,255.2733184,1.877978493,3972.10764,752.5501701,476.1782641,753.7026395,304.6678391,267.1621233,342.040022,591.187282,2.269953181,43.71676344,422.4717517,208.6246273,0.491941348,18.0462069,46.56211465,407.6698707,486.0599025,Serving,455.6556862,Piece
1246,Pudding,36.8102402,136.7230895,43.81424456,32.62571732,8.360531379,71.04831699,3.067406942,21.48627498,253.4193748,8.393696466,86.82149455,72.2896246,204.5170996,216.9720247,4.464709196,3.50798528,8.944437162,4.159701455,79.21391255,4.438008284,4.159239209,42.39714971,5.347637647,2.976275371,230.6729881,294.2146221,48.21551501,98.74225215,0.328016864,8.240988029,22.95387388,960.5621868,668.0220862,167.7291669,492.0595053,800.6620427,195.7138361,724.9633362,23.66649755,32.52556101,1817.108486,14.45940337,30.55606588,41.43040483,41.60578013,216.5738651,125.9722468,Serving,245.1236695,Piece
1247,Bone Broth,31.27532958,463.141378,11.61915772,27.63229349,5.420173544,55.29843344,17.81009509,40.39528391,20.47547312,17.74332703,160.2506533,84.45877627,893.4945413,713.6447872,18.96601291,3.413595629,1.059904058,23.96467588,139.1232335,6.032048527,6.973550817,28.85578761,9.956625885,3.666612928,171.0349898,394.5436115,259.3868357,369.8700734,128.7444203,5.538866845,2910.903132,1100.63512,396.6498869,541.5301127,474.7453247,846.8796214,432.0332134,806.9319503,39.82284581,45.35726451,1018.545775,106.6182883,4.915299022,11.71972972,34.09315944,334.8511131,355.056605,Serving,494.3890492,Piece
1248,Biscuit,80.18361501,310.8564017,6.434830699,12.56000583,0.274007378,69.66782618,18.64886834,7.615110298,279.1004731,18.6735292,18.30591913,348.2903078,344.7194526,982.2152078,2.393581524,6.96471248,4.52383316,81.95054131,126.8961124,8.936050499,4.956892778,9.281643651,2.892952628,3.870840322,10.03669121,99.94445147,65.49043376,5.428598535,443.3301215,1.462194878,2372.789454,1238.011618,468.2848271,415.2226582,882.3248339,320.7582208,72.07213434,510.2138569,29.52987844,48.95315448,1993.307439,62.04488684,37.32864607,47.0771532,24.20083688,142.4414463,107.2766651,Serving,59.17073507,Piece
1249,Hot Chocolate,7.044718594,255.1542969,17.51625928,16.20261606,3.299728878,63.53138986,19.98416,30.85298396,423.9709391,7.246999616,35.37051729,495.4888194,518.1157411,491.4997676,4.109473961,9.947555764,6.952823893,65.8916843,57.4492672,9.387191048,0.359803614,27.53200564,9.630711849,7.127558237,38.31531089,294.1484807,360.6407021,31.01963415,335.2225101,1.245066126,4868.133888,299.4194793,1178.472003,903.0479724,378.7274079,892.9234986,485.8851167,66.99403095,9.568768282,13.94223059,1958.014717,42.25654191,41.2240306,16.49438017,27.75573452,147.1369792,88.68979375,Serving,338.8534374,Piece
1250,Whole Wheat Bread,68.35729604,339.0582872,12.63499672,39.40823062,5.911424225,68.13356736,4.744161264,23.61451931,253.6275611,9.768942651,65.12239056,451.8033045,330.4842289,661.8353091,6.067301619,3.327122343,8.631125074,12.45002265,177.9271323,9.404856567,6.446266511,34.88916021,3.083512169,8.537494045,185.1830274,374.3013622,353.3063995,218.0313085,164.312786,0.084790917,4690.412511,740.8535461,65.2945728,435.5546823,948.0098408,898.7747769,418.5834635,848.1809468,36.56286373,30.36349237,1006.646876,18.33838374,12.1453138,34.97400505,17.79907887,359.4320315,326.827673,Serving,437.9901888,Piece
1251,Salisbury Steak,38.0729245,164.311354,3.637704232,8.122536533,9.380934018,10.39014562,1.43503805,32.31604049,370.9533612,6.79005336,168.6771731,228.6997369,814.9708756,999.314705,0.061832447,9.230438748,2.212128469,16.4276061,118.2540767,0.055443879,7.113867499,34.20534094,5.757050673,3.335391015,199.6916143,99.53868169,29.42442452,343.4257239,42.98834153,3.654930609,1201.275943,984.7497583,68.89469173,927.0830416,43.79484978,708.8725556,476.858391,444.068497,45.49778548,37.47841722,1271.606486,270.5284861,12.17373297,10.05346878,10.70976344,90.78960741,43.81442879,Serving,429.3989694,Piece
1252,Cucumber,63.39309563,297.9856168,32.22395516,4.07905519,2.175041437,75.74375412,2.967471465,20.17425991,236.3793708,2.148490374,137.1564546,151.407154,110.3371249,401.466174,0.273651427,7.284417271,4.9263344,26.51480855,55.53534679,8.563275865,6.47065942,30.60590694,0.689436077,1.359185191,198.6725118,233.5358144,301.5817894,236.2579327,472.2820255,5.701361895,1830.647912,1482.38958,940.8480214,60.84464897,910.948249,750.0253712,5.056686642,601.0867486,42.33974495,39.68857488,712.5412192,410.5072757,28.76180671,4.214992631,13.83987044,62.44641196,441.6167073,Serving,355.6422713,Piece
1253,Daifuku,92.68790895,109.3564624,12.56059808,25.65923581,0.437156802,49.09560021,16.41731299,37.99111056,279.8572858,8.042412574,71.67887944,222.5114319,923.3264109,811.403488,12.7663544,8.469892906,9.759081898,85.4289156,19.76511197,5.818919728,9.146728871,19.12881482,8.789300884,5.872398072,118.0427647,318.5667365,135.6093607,85.08437816,268.3811435,1.516306719,1910.917366,276.7628601,74.87264989,125.7955501,586.350787,455.8085354,98.66088834,237.1982493,9.906404014,45.09631604,1562.657714,403.3982386,18.83901148,10.48099282,0.233180373,360.9893023,340.8191328,Serving,71.2510166,Piece
1254,Shake,85.39401175,140.2322058,22.51122346,11.06648758,5.959857066,18.87819158,18.59356361,16.05037637,23.06976889,19.26748838,186.673159,279.858111,218.0933552,102.2071322,1.117681902,5.088380966,7.37274585,39.79653503,154.6701667,4.01195777,3.331120886,6.070722057,6.02028565,4.877018096,225.6999207,55.34116939,1.176232892,224.691053,402.2188263,7.418143069,3933.511644,201.5534484,977.7710985,36.30038859,829.6557778,539.9561247,432.3925743,740.3196745,21.11028071,0.71364651,1007.783187,21.00739047,42.19559803,49.93128452,37.08631888,411.9744216,147.6325164,Serving,300.8663703,Piece
1255,Shrimp Ceviche,49.76779785,281.3245123,14.41502767,11.61582499,5.410090136,31.15482257,7.117961533,36.10836966,155.1900506,16.44629697,156.7402703,131.9941692,257.8353025,11.73653765,2.025466045,5.332898887,3.94006957,33.96539902,89.32213986,6.416303413,2.280364367,3.569735931,3.979731664,5.692908088,195.4796944,60.57787046,210.1566953,300.3739829,473.8392504,0.364568501,1560.141572,94.82207737,232.3633324,694.5209434,581.2476162,200.3830443,433.0561992,848.318434,11.49833609,17.71013411,1129.073463,93.79219523,7.971503663,48.7924033,10.68413909,161.5079179,281.6581372,Serving,263.0601137,Piece
1256,Salmon Tartare,42.78343788,93.8720229,46.05961042,26.295832,4.064934708,62.05335741,19.24992342,47.98291902,449.092907,15.23669301,2.089470898,360.8453154,175.7089737,965.7104603,8.67109431,5.464648567,4.975479249,22.56531846,185.8422209,5.694483956,5.102807024,30.57530937,0.641356352,1.774430112,99.36075731,122.7517893,316.7757241,228.8735514,250.2712054,8.269639612,2215.642788,141.2445996,699.42294,428.6070559,40.95445573,906.213984,395.1042181,21.81158224,22.11875506,23.77348244,1315.391512,56.33219195,2.870294946,1.542064205,5.457221591,432.5516691,349.3731022,Serving,120.0332162,Piece
1257,Beet Juice,82.25594514,433.3341647,22.5104582,24.92667743,9.535632258,96.39079246,15.93903186,28.96208757,154.3757256,2.018526788,90.05809324,12.03906289,115.657777,607.6715768,15.18117659,5.651391152,9.196514332,67.3921935,198.2361361,2.0485272,8.06849545,18.12628137,7.293841894,4.349400622,252.2870206,243.2031373,90.97031226,193.8058516,491.0571746,9.550236969,3170.583949,1280.44426,912.8297993,952.0399996,155.0757204,524.6087024,266.3915394,835.103842,49.02566661,23.53656502,1183.832342,128.4376423,33.32808581,24.10896747,17.7874464,396.872087,244.9815644,Serving,170.8805736,Piece
1258,Sherbet,73.82265807,227.9947234,43.99283436,46.39791819,0.84288156,18.80810116,7.069854358,31.72803339,226.7808399,0.21584006,85.01393612,471.3016476,580.8768125,369.7607275,7.045761584,1.444411076,4.867889022,96.80388927,151.1016369,0.847163411,6.867947074,0.102837827,4.320753734,7.989044037,305.4690298,240.4906184,206.5367898,129.5164071,440.7923243,4.124337883,3040.871901,47.41836374,325.5327775,411.6881795,909.8014908,645.6636501,392.2887374,676.5974998,23.9332409,16.80515638,650.1185793,143.9024595,9.865039028,32.93249454,18.01862668,493.6128661,230.2736496,Serving,468.221532,Piece
1259,Strawberry,44.71438405,154.885021,2.200818115,25.1724639,9.511022507,89.52923984,17.0190583,26.24005999,284.8385291,2.799341393,47.11998602,363.0033658,439.1352738,456.5913984,17.72834466,2.070454041,0.580862903,7.934974568,6.135034936,1.922360073,4.247545765,7.470920393,7.800913463,3.318138444,24.0832342,124.0742273,11.91345377,254.9542288,335.6779827,8.448941779,4856.863298,1208.11314,913.2549421,286.7706587,831.3712692,992.5138779,258.371648,637.5121327,49.75610672,48.31223145,494.7834153,91.14132467,6.807683185,6.079840919,36.98798464,348.1772658,81.98935496,Serving,377.4244251,Piece
1260,Chia Seeds,96.89030411,313.4444336,26.79009598,9.818707232,0.349893377,64.67754464,12.820114,24.29751885,382.7315974,7.777777582,56.35069261,436.5292094,816.8998524,105.4971357,3.54681685,1.53724675,2.046972619,50.2726517,148.8730897,2.274618236,1.675708032,34.89863916,7.787153985,4.577316448,72.99966106,321.999099,81.23770489,139.0564833,103.1955732,9.835185447,4151.53653,171.8698165,148.315489,585.1946046,978.1245278,976.6243546,305.4396944,614.2749479,5.123701334,2.824298455,350.1628608,349.6007329,34.66968402,18.65555937,10.92069572,230.4120679,279.2625075,Serving,290.9105025,Piece
1261,Apricot,36.31612578,386.0763673,22.63652482,1.353911572,5.389444047,49.74798498,8.929671656,8.427340976,124.0658525,18.42171448,136.5693722,169.271309,337.1611555,28.44933795,4.489032551,1.909712465,0.037521912,90.25451962,146.3029246,5.9002646,1.690795011,37.90595495,8.511265676,1.751031546,284.3337948,101.6674917,104.0805084,30.68279547,93.82900246,9.417790764,2060.260643,357.752106,822.7411484,834.9373691,298.026971,897.576031,411.0520659,344.4047983,8.70260239,39.2145245,1547.984051,198.0538711,43.1663295,13.73210433,15.96332872,95.14148929,389.3883214,Serving,13.96903225,Piece
1262,Lobster Tail,39.75334916,324.0448764,16.30588462,4.208904113,9.456360672,37.01952452,9.038511664,34.37744788,36.33893969,2.667205363,48.0897042,465.9955122,780.1563368,756.5711509,0.876775706,6.649674978,4.802257485,26.75785967,94.75663806,2.826234799,4.367525281,29.14077927,4.446165566,8.611962176,160.8309063,53.43000537,42.22223899,283.9517609,125.3191264,0.15822149,4867.102599,888.4683268,909.2209896,725.6877128,77.17744495,246.7228181,370.7712146,454.9533109,6.38320316,13.76883819,342.30594,26.62540009,38.66479646,25.83849186,28.07336169,366.5332561,496.3953669,Serving,44.74642191,Piece
1263,Albacore,73.86826592,310.5550429,15.0094729,20.99288244,4.617539182,15.39427981,19.24239535,30.30859319,429.8698277,11.44966422,148.0661099,495.0607612,586.3273826,535.8756821,16.12521162,2.065001355,9.734054391,33.90364138,110.8322945,5.262264029,8.973520069,30.25172135,0.808758292,5.471193378,234.204394,158.3588056,337.3222675,86.57065174,339.6248254,0.50600051,642.3502659,1221.346554,8.218551356,704.0174406,958.5597678,672.4671979,190.1875826,833.7116556,20.39875594,19.14892276,958.5458823,206.9241796,7.442229409,14.48364285,22.92950415,409.0219832,320.2233963,Serving,275.6261633,Piece
1264,Quinoa,44.90834277,126.5448376,13.3394079,25.85606902,1.10247567,12.0646277,5.860456729,27.64428802,357.0931469,10.71601017,93.88140125,89.72272528,687.642484,899.1118801,15.34634449,8.783945111,8.024717359,49.34578359,150.2564454,4.514157467,4.250902416,13.68779855,6.037487122,3.233185916,210.5093384,317.5911176,228.9008986,15.18352877,61.20200524,2.6949888,1916.85262,1340.184632,1485.9501,54.18209304,206.2465404,553.9012386,83.64905709,271.1791927,36.88745656,7.033167825,659.5725162,409.0787576,28.76469726,21.75257518,30.90144599,412.0063545,332.8460841,Serving,189.759652,Piece
1265,Baked Salmon,93.72843639,358.8629223,9.976476674,32.3245295,9.686880693,13.09347973,13.39389664,15.32134893,385.6905286,3.217093843,15.93067864,287.1833081,470.5678988,611.6296572,18.55787935,1.194723058,0.412891539,14.01239241,54.79311399,5.395124478,9.348476349,24.42772654,6.928065004,1.972672316,67.95564426,234.7633752,317.5777044,245.7468107,79.83152546,9.664487778,3693.942988,1322.117159,144.6677823,519.0085774,213.0622468,275.0709592,44.2088117,688.8906148,42.01622881,31.6129691,604.8466114,138.6979885,14.85639978,14.78616159,35.09089094,236.2538686,212.6132065,Serving,293.8833282,Piece
1266,Trevally,25.72334855,489.5608114,24.63162163,23.56033823,4.515892944,22.81328887,16.08420372,19.7245704,85.40974662,15.85350764,81.30664114,433.3884907,276.9161608,468.1765939,17.14149821,9.887402234,9.308654247,80.37846671,75.31519705,1.859896305,4.684823969,46.89935385,4.190013086,5.014022261,242.8719246,197.4440485,87.45379758,209.2317352,29.06530251,1.463954624,2555.117621,105.4681474,675.3437157,659.9185352,229.8861679,417.1173744,57.69803531,372.9857791,25.86223323,12.88188891,475.6312387,191.0294387,4.532765949,0.783711658,31.74200788,94.65737063,260.4692577,Serving,311.3472284,Piece
1267,Sawara,38.17598072,323.8669882,17.25688855,32.90996232,8.156109736,85.26339869,7.707669048,21.65969279,236.2219978,0.697267183,158.303148,24.33365557,7.370987269,596.3929786,0.122008758,0.01432158,1.113163734,25.1810903,193.0315003,8.553766265,0.367153684,19.23936807,8.55461347,0.26844659,45.96906304,244.9228869,112.8270127,389.7197954,470.9417443,8.941063816,615.9140681,118.659016,232.626313,978.6122108,351.1747209,805.4898207,166.8152555,899.5644618,42.79815397,13.61391459,38.23430456,22.94172834,13.59542328,42.20296607,34.48408425,337.0499101,346.3097399,Serving,263.037213,Piece
1268,Clam Bake,69.71416168,197.7705272,16.53002648,0.035847979,6.815781002,24.51160471,9.285800261,32.87425481,227.9789202,1.574694455,25.85152388,387.9105992,254.0498171,641.332942,12.68971203,8.438745413,0.229972589,5.882085787,2.079091047,7.35870508,2.612428226,30.49875346,8.980858194,5.333340553,322.8026483,353.6307134,286.79921,40.37250659,387.76718,5.821983057,684.6227188,686.8845425,63.92638818,617.0264853,566.5471794,730.1284247,421.3398848,133.6436169,47.78787968,28.84770186,932.6067231,32.45246087,22.00345998,42.93378698,1.944643208,327.2938444,28.91814136,Serving,145.8926765,Piece
1269,Dorayaki,89.70701046,411.211463,3.310358623,0.739046296,4.057888406,35.64848873,12.84542739,36.29468134,251.6864549,16.91623219,100.537118,17.47668494,571.2633943,337.4707627,4.267988968,0.019906256,2.115964145,66.4750245,115.4204255,0.771667437,0.11921534,18.26442879,9.260734252,6.661890098,200.4612516,196.2834346,105.3753016,171.6050991,154.2294959,4.406830413,817.6969112,987.7775823,752.343036,491.3105434,515.7049468,85.68478919,47.72613694,10.93105491,0.225379697,14.6660421,452.8745891,446.3543962,10.25040329,48.27043213,31.599218,71.39329205,169.3452951,Serving,156.1004466,Piece
